book_id,title,title_without_series,image_url,book_url,num_pages,format,edition_information,publisher,publication_day,publication_year,publication_month,average_rating,ratings_count,description,authors,published,record_create_timestamp
88857,Dragons & Magic (Dragon's Den Casino #1),The East End,https://picsum.photos/279/552,https://dummyimage.com/675x389,608,Book,No information,fake publisher,13,2078,7,1.65,574315,fake description,51229,1,2024-05-05 02:14:34.032390
35927,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://dummyimage.com/830x9,https://placekitten.com/664/801,582,Book,No information,fake publisher,28,1971,5,4.51,500721,fake description,51053,8,2024-05-05 02:14:34.033377
51472,Murder Makes Scents,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://picsum.photos/599/286,https://picsum.photos/250/86,698,Book,No information,fake publisher,19,2026,3,4.21,388977,fake description,3296,10,2024-05-05 02:14:34.034298
28328,Enter the Aardvark,Bruno Has One Hundred Friends,https://placekitten.com/157/823,https://picsum.photos/470/618,138,Book,No information,fake publisher,5,2039,9,1.5,382988,fake description,42568,7,2024-05-05 02:14:34.035297
93252,A Wizard of Earthsea,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://dummyimage.com/47x601,https://dummyimage.com/387x388,718,Book,No information,fake publisher,10,2074,9,0.28,983570,fake description,52998,2,2024-05-05 02:14:34.036377
57633,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,Write or Wrong: A Dark College Romance (Write to Love Book 1),https://dummyimage.com/329x72,https://placekitten.com/385/810,325,Book,No information,fake publisher,6,2037,10,3.3,59945,fake description,77901,0,2024-05-05 02:14:34.037380
14887,Zaftig Dating Agency: Series Collection 4-,A Wizard of Earthsea,https://picsum.photos/529/970,https://dummyimage.com/545x0,374,Book,No information,fake publisher,25,1949,10,0.51,950452,fake description,31867,9,2024-05-05 02:14:34.056252
43051,Dragons & Magic (Dragon's Den Casino #1),"Jinn'sDominion (Desert Cursed, #3",https://placekitten.com/430/71,https://dummyimage.com/0x356,153,Book,No information,fake publisher,15,2026,12,4.91,39528,fake description,77656,10,2024-05-05 02:14:34.058368
92282,House of Earth and Blood,Living Your Dreams: How to make a living doing what you love,https://placekitten.com/21/672,https://placekitten.com/621/919,151,Book,No information,fake publisher,11,1923,10,4.94,977096,fake description,82327,4,2024-05-05 02:14:34.059696
1461,Ra,A Blink of the Screen: Collected Shorter Fiction,https://dummyimage.com/39x764,https://dummyimage.com/443x170,663,Book,No information,fake publisher,20,2096,12,3.92,152158,fake description,9290,2,2024-05-05 02:14:34.060840
53088,Ra,New Friends for Zaza,https://placekitten.com/146/51,https://placekitten.com/72/1013,341,Book,No information,fake publisher,15,1947,12,4.17,443723,fake description,51239,9,2024-05-05 02:14:34.061847
92544,Bruno Has One Hundred Friends,"Postmortem (Kay Scarpetta, #1)",https://dummyimage.com/856x327,https://placekitten.com/421/783,230,Book,No information,fake publisher,12,1993,6,4.9,398120,fake description,44806,10,2024-05-05 02:14:34.063850
76456,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,Bruno Has One Hundred Friends,https://placekitten.com/794/647,https://dummyimage.com/254x405,392,Book,No information,fake publisher,2,2031,7,3.67,118466,fake description,16420,3,2024-05-05 02:14:34.064891
8105,New Friends for Zaza,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://dummyimage.com/738x777,https://picsum.photos/888/963,565,Book,No information,fake publisher,5,2013,8,3.67,358387,fake description,54484,5,2024-05-05 02:14:34.065851
25887,"Postmortem (Kay Scarpetta, #1)",The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://dummyimage.com/870x622,https://dummyimage.com/989x448,711,Book,No information,fake publisher,18,2094,12,0.77,54526,fake description,68290,0,2024-05-05 02:14:34.066928
5593,New Friends for Zaza,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://placekitten.com/625/497,https://placekitten.com/832/102,451,Book,No information,fake publisher,5,1910,6,1.32,652710,fake description,95190,3,2024-05-05 02:14:34.068865
66544,Clown in a Cornfield,You've Been Volunteered: A Class Mom Novel,https://dummyimage.com/630x520,https://placekitten.com/612/877,204,Book,No information,fake publisher,18,1912,10,1.51,93065,fake description,55728,10,2024-05-05 02:14:34.069857
94218,A Wizard of Earthsea,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://picsum.photos/216/354,https://dummyimage.com/214x717,13,Book,No information,fake publisher,17,1909,10,3.62,923681,fake description,113,3,2024-05-05 02:14:34.070850
97266,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Clown in a Cornfield,https://placekitten.com/505/53,https://placekitten.com/785/958,269,Book,No information,fake publisher,27,1990,8,1.98,902680,fake description,20111,7,2024-05-05 02:14:34.071850
86068,Ra,The Roman Spring of Mrs. Stone,https://dummyimage.com/740x642,https://picsum.photos/745/408,574,Book,No information,fake publisher,27,1903,12,4.33,268827,fake description,12645,0,2024-05-05 02:14:34.073703
16268,A Wizard of Earthsea,The Bedroom Experiment(Hot Jocks #5.5),https://picsum.photos/720/233,https://placekitten.com/128/410,19,Book,No information,fake publisher,26,1906,5,0.55,495883,fake description,80882,9,2024-05-05 02:14:34.074717
15630,"Postmortem (Kay Scarpetta, #1)",Dragons & Magic (Dragon's Den Casino #1),https://dummyimage.com/526x759,https://placekitten.com/903/1022,627,Book,No information,fake publisher,1,2060,7,0.65,310784,fake description,93140,5,2024-05-05 02:14:34.074717
17537,TheItalian Villa,Maksim (Akimov Bratva #1),https://placekitten.com/905/750,https://dummyimage.com/884x899,775,Book,No information,fake publisher,22,1909,9,4.61,958809,fake description,92043,1,2024-05-05 02:14:34.076633
67640,Bruno Has One Hundred Friends,Pine & Boof: The Lucky Leaf,https://picsum.photos/863/610,https://dummyimage.com/336x661,604,Book,No information,fake publisher,12,1956,3,3.9,610869,fake description,67406,0,2024-05-05 02:14:34.078014
42691,Clown in a Cornfield,The Roman Spring of Mrs. Stone,https://dummyimage.com/439x778,https://dummyimage.com/305x317,604,Book,No information,fake publisher,18,2037,2,3.22,204097,fake description,41903,1,2024-05-05 02:14:34.078628
34875,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,The Roman Spring of Mrs. Stone,https://picsum.photos/412/828,https://placekitten.com/224/800,995,Book,No information,fake publisher,15,1974,5,0.22,507567,fake description,75316,8,2024-05-05 02:14:34.079650
78156,TheItalian Villa,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://picsum.photos/57/371,https://picsum.photos/508/442,466,Book,No information,fake publisher,4,2046,10,3.3,727687,fake description,32430,5,2024-05-05 02:14:34.080650
18832,Murder Makes Scents,New Friends for Zaza,https://picsum.photos/845/376,https://placekitten.com/478/603,424,Book,No information,fake publisher,2,1987,2,4.49,218772,fake description,15002,0,2024-05-05 02:14:34.081650
98706,Bruno Has One Hundred Friends,"Jinn'sDominion (Desert Cursed, #3",https://picsum.photos/544/459,https://picsum.photos/533/783,398,Book,No information,fake publisher,27,1913,2,1.98,446652,fake description,6484,2,2024-05-05 02:14:34.082652
84299,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Would Like to Meet,https://placekitten.com/132/919,https://dummyimage.com/37x478,215,Book,No information,fake publisher,12,2087,7,2.58,950448,fake description,69045,10,2024-05-05 02:14:34.083652
41617,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,TheItalian Villa,https://picsum.photos/351/796,https://dummyimage.com/774x550,78,Book,No information,fake publisher,8,1997,8,0.98,874196,fake description,69540,2,2024-05-05 02:14:34.085651
81244,Write or Wrong: A Dark College Romance (Write to Love Book 1),The East End,https://placekitten.com/725/574,https://picsum.photos/858/941,159,Book,No information,fake publisher,7,1978,2,3.59,41451,fake description,24627,9,2024-05-05 02:14:34.086651
47867,The Bedroom Experiment(Hot Jocks #5.5),Zaftig Dating Agency: Series Collection 4-,https://dummyimage.com/200x865,https://dummyimage.com/196x540,359,Book,No information,fake publisher,10,1967,9,2.66,724719,fake description,5182,1,2024-05-05 02:14:34.088769
44374,Murder Makes Scents,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/508/812,https://placekitten.com/479/903,484,Book,No information,fake publisher,5,2047,1,1.26,968027,fake description,27434,10,2024-05-05 02:14:34.089876
13688,Mr. Cat and the Little Girl,Vacation People,https://picsum.photos/222/197,https://picsum.photos/64/723,862,Book,No information,fake publisher,7,1971,3,4.2,595258,fake description,98691,3,2024-05-05 02:14:34.090535
28845,The Favorite Daughter,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://dummyimage.com/809x914,https://placekitten.com/791/331,806,Book,No information,fake publisher,11,1914,4,1.17,309706,fake description,40989,9,2024-05-05 02:14:34.091568
89618,"Jinn'sDominion (Desert Cursed, #3",Bruno Has One Hundred Friends,https://picsum.photos/573/428,https://dummyimage.com/846x570,820,Book,No information,fake publisher,3,2091,9,2.5,723701,fake description,96503,6,2024-05-05 02:14:34.092567
41520,Would Like to Meet,Living Your Dreams: How to make a living doing what you love,https://placekitten.com/34/485,https://picsum.photos/657/993,98,Book,No information,fake publisher,21,1995,2,3.76,637612,fake description,45084,2,2024-05-05 02:14:34.093568
24677,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",House of Earth and Blood,https://picsum.photos/934/738,https://placekitten.com/123/18,188,Book,No information,fake publisher,25,2056,12,2.4,330041,fake description,89370,1,2024-05-05 02:14:34.095288
82207,TheItalian Villa,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://picsum.photos/259/754,https://dummyimage.com/798x89,867,Book,No information,fake publisher,27,2063,6,3.2,413649,fake description,95797,1,2024-05-05 02:14:34.096326
43771,The Roman Spring of Mrs. Stone,You've Been Volunteered: A Class Mom Novel,https://dummyimage.com/674x803,https://picsum.photos/260/219,521,Book,No information,fake publisher,5,1904,3,3.27,649115,fake description,74986,5,2024-05-05 02:14:34.097326
91689,House of Earth and Blood,A Blink of the Screen: Collected Shorter Fiction,https://dummyimage.com/992x743,https://placekitten.com/740/676,127,Book,No information,fake publisher,11,1962,9,3.54,887410,fake description,93335,8,2024-05-05 02:14:34.098326
92977,"Jinn'sDominion (Desert Cursed, #3","Jinn'sDominion (Desert Cursed, #3",https://placekitten.com/231/340,https://placekitten.com/237/63,151,Book,No information,fake publisher,15,1964,11,4.22,948648,fake description,20536,1,2024-05-05 02:14:34.098326
36299,The Roman Spring of Mrs. Stone,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://placekitten.com/345/294,https://picsum.photos/563/928,449,Book,No information,fake publisher,4,1923,5,1.34,601112,fake description,12742,0,2024-05-05 02:14:34.099327
4673,"Jinn'sDominion (Desert Cursed, #3",New Friends for Zaza,https://picsum.photos/1010/499,https://dummyimage.com/678x270,88,Book,No information,fake publisher,3,2089,3,3.27,388916,fake description,943,10,2024-05-05 02:14:34.100326
60492,Bruno Has One Hundred Friends,The Bedroom Experiment(Hot Jocks #5.5),https://dummyimage.com/84x954,https://picsum.photos/974/382,869,Book,No information,fake publisher,11,2076,4,3.58,826772,fake description,68591,8,2024-05-05 02:14:34.101325
6903,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",Ra,https://picsum.photos/82/301,https://placekitten.com/476/871,450,Book,No information,fake publisher,14,1930,12,3.31,753849,fake description,236,8,2024-05-05 02:14:34.102327
82926,TheItalian Villa,A Blink of the Screen: Collected Shorter Fiction,https://dummyimage.com/857x369,https://placekitten.com/727/762,598,Book,No information,fake publisher,25,2093,3,4.75,842019,fake description,80480,8,2024-05-05 02:14:34.103326
65167,The Roman Spring of Mrs. Stone,Murder Makes Scents,https://dummyimage.com/95x395,https://picsum.photos/402/20,551,Book,No information,fake publisher,2,1952,7,4.14,17253,fake description,78410,0,2024-05-05 02:14:34.104327
8463,The Favorite Daughter,Vacation People,https://placekitten.com/530/905,https://placekitten.com/395/140,811,Book,No information,fake publisher,6,1984,12,1.71,665790,fake description,19298,6,2024-05-05 02:14:34.105327
71937,Bruno Has One Hundred Friends,Murder Makes Scents,https://picsum.photos/433/762,https://picsum.photos/686/762,318,Book,No information,fake publisher,24,2035,9,3.47,362292,fake description,76192,1,2024-05-05 02:14:34.106327
90854,Living Your Dreams: How to make a living doing what you love,Zaftig Dating Agency: Series Collection 4-,https://dummyimage.com/355x494,https://picsum.photos/918/822,246,Book,No information,fake publisher,6,1931,1,0.35,355402,fake description,81299,0,2024-05-05 02:14:34.107327
39974,You've Been Volunteered: A Class Mom Novel,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://picsum.photos/776/312,https://picsum.photos/926/664,374,Book,No information,fake publisher,26,1976,10,0.79,259216,fake description,87517,8,2024-05-05 02:14:34.108327
64168,The Roman Spring of Mrs. Stone,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://dummyimage.com/472x10,https://dummyimage.com/126x372,381,Book,No information,fake publisher,28,1960,3,3.9,581878,fake description,36908,1,2024-05-05 02:14:34.109328
38403,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,The Favorite Daughter,https://picsum.photos/383/300,https://placekitten.com/247/439,969,Book,No information,fake publisher,5,2091,1,4.79,887941,fake description,13963,4,2024-05-05 02:14:34.111088
99681,Enter the Aardvark,Pine & Boof: The Lucky Leaf,https://placekitten.com/624/27,https://picsum.photos/654/358,392,Book,No information,fake publisher,8,2007,11,3.25,834755,fake description,94432,10,2024-05-05 02:14:34.112119
10206,Maksim (Akimov Bratva #1),Zaftig Dating Agency: Series Collection 4-,https://dummyimage.com/573x537,https://dummyimage.com/463x949,778,Book,No information,fake publisher,13,1985,3,3.75,826486,fake description,27283,9,2024-05-05 02:14:34.114118
25007,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Murder Makes Scents,https://placekitten.com/210/594,https://placekitten.com/994/921,91,Book,No information,fake publisher,11,1936,8,1.13,856368,fake description,63217,8,2024-05-05 02:14:34.115117
98053,A Blink of the Screen: Collected Shorter Fiction,The Bedroom Experiment(Hot Jocks #5.5),https://picsum.photos/712/583,https://dummyimage.com/201x384,926,Book,No information,fake publisher,14,2034,4,4.4,742463,fake description,91182,9,2024-05-05 02:14:34.116116
94913,Bruno Has One Hundred Friends,The East End,https://placekitten.com/78/91,https://dummyimage.com/964x397,589,Book,No information,fake publisher,12,1951,11,2.88,486901,fake description,62328,2,2024-05-05 02:14:34.119055
33783,New Friends for Zaza,Bruno Has One Hundred Friends,https://picsum.photos/12/836,https://dummyimage.com/830x904,933,Book,No information,fake publisher,10,2095,6,1.39,578192,fake description,31147,9,2024-05-05 02:14:34.122094
52184,The Bedroom Experiment(Hot Jocks #5.5),The Bedroom Experiment(Hot Jocks #5.5),https://dummyimage.com/541x602,https://dummyimage.com/186x675,344,Book,No information,fake publisher,23,1935,6,1.5,974802,fake description,28171,10,2024-05-05 02:14:34.123094
68115,The Roman Spring of Mrs. Stone,House of Earth and Blood,https://picsum.photos/928/909,https://picsum.photos/959/149,801,Book,No information,fake publisher,15,1956,1,4.74,229620,fake description,27211,8,2024-05-05 02:14:34.124095
98326,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Zaftig Dating Agency: Series Collection 4-,https://placekitten.com/1022/637,https://placekitten.com/149/815,89,Book,No information,fake publisher,8,2043,1,2.46,416224,fake description,45088,2,2024-05-05 02:14:34.125100
2094,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,House of Earth and Blood,https://placekitten.com/630/922,https://dummyimage.com/276x957,797,Book,No information,fake publisher,13,2098,3,0.7,113501,fake description,92716,4,2024-05-05 02:14:34.125100
80969,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Pine & Boof: The Lucky Leaf,https://dummyimage.com/103x738,https://picsum.photos/986/945,549,Book,No information,fake publisher,17,2100,12,2.4,87999,fake description,49350,5,2024-05-05 02:14:34.127095
54446,Ra,House of Earth and Blood,https://dummyimage.com/28x377,https://dummyimage.com/255x43,284,Book,No information,fake publisher,10,1921,2,3.84,690363,fake description,99226,0,2024-05-05 02:14:34.129550
33903,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",The Bedroom Experiment(Hot Jocks #5.5),https://placekitten.com/821/540,https://placekitten.com/129/423,364,Book,No information,fake publisher,7,2032,11,4.5,394666,fake description,29197,5,2024-05-05 02:14:34.131295
16464,Pine & Boof: The Lucky Leaf,The Favorite Daughter,https://picsum.photos/382/200,https://picsum.photos/717/150,997,Book,No information,fake publisher,7,1928,6,2.14,495510,fake description,43571,7,2024-05-05 02:14:34.132288
65743,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Maksim (Akimov Bratva #1),https://dummyimage.com/511x2,https://picsum.photos/845/516,180,Book,No information,fake publisher,10,2018,4,3.17,100344,fake description,99020,4,2024-05-05 02:14:34.133286
19717,Bruno Has One Hundred Friends,The Favorite Daughter,https://placekitten.com/532/134,https://picsum.photos/261/512,355,Book,No information,fake publisher,8,2003,11,4.37,625698,fake description,26130,3,2024-05-05 02:14:34.134286
23367,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",Pine & Boof: The Lucky Leaf,https://picsum.photos/921/708,https://placekitten.com/452/110,962,Book,No information,fake publisher,6,2015,7,0.37,218344,fake description,3184,5,2024-05-05 02:14:34.134286
96884,You've Been Volunteered: A Class Mom Novel,House of Earth and Blood,https://placekitten.com/576/678,https://placekitten.com/1004/961,741,Book,No information,fake publisher,17,2085,6,1.0,995502,fake description,81294,4,2024-05-05 02:14:34.135387
77108,Clown in a Cornfield,Mr. Cat and the Little Girl,https://picsum.photos/919/868,https://placekitten.com/643/871,871,Book,No information,fake publisher,6,1949,7,3.3,916749,fake description,91034,6,2024-05-05 02:14:34.137291
6196,A Wizard of Earthsea,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/315/941,https://placekitten.com/883/414,363,Book,No information,fake publisher,25,2100,12,0.4,375073,fake description,98995,4,2024-05-05 02:14:34.137291
18732,Maksim (Akimov Bratva #1),Clown in a Cornfield,https://dummyimage.com/863x872,https://picsum.photos/166/52,358,Book,No information,fake publisher,28,2035,11,0.55,991701,fake description,77859,1,2024-05-05 02:14:34.139369
21526,Bruno Has One Hundred Friends,Bruno Has One Hundred Friends,https://picsum.photos/780/256,https://placekitten.com/1018/202,623,Book,No information,fake publisher,18,1982,2,2.1,58991,fake description,41437,6,2024-05-05 02:14:34.140289
55779,His Gift: A Valentine's Romance Novella,Bruno Has One Hundred Friends,https://dummyimage.com/838x805,https://placekitten.com/530/72,434,Book,No information,fake publisher,24,1943,2,4.21,629855,fake description,78569,7,2024-05-05 02:14:34.141293
17286,The East End,The Favorite Daughter,https://picsum.photos/423/288,https://placekitten.com/126/245,621,Book,No information,fake publisher,27,1901,9,1.3,844978,fake description,95952,8,2024-05-05 02:14:34.142294
24433,The Favorite Daughter,Pine & Boof: The Lucky Leaf,https://placekitten.com/266/121,https://picsum.photos/128/657,185,Book,No information,fake publisher,27,1918,5,3.68,941517,fake description,68970,5,2024-05-05 02:14:34.142294
70173,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Write or Wrong: A Dark College Romance (Write to Love Book 1),https://placekitten.com/785/394,https://placekitten.com/103/372,28,Book,No information,fake publisher,22,1939,1,1.58,91010,fake description,76462,0,2024-05-05 02:14:34.144307
93831,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Would Like to Meet,https://dummyimage.com/531x732,https://dummyimage.com/394x494,493,Book,No information,fake publisher,6,2035,10,2.18,108165,fake description,77707,10,2024-05-05 02:14:34.145548
15105,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Murder Makes Scents,https://placekitten.com/114/632,https://placekitten.com/206/468,231,Book,No information,fake publisher,25,2025,11,0.78,966241,fake description,10946,0,2024-05-05 02:14:34.146572
75192,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,Dragons & Magic (Dragon's Den Casino #1),https://dummyimage.com/523x832,https://placekitten.com/263/832,752,Book,No information,fake publisher,19,1992,9,3.91,166577,fake description,10132,3,2024-05-05 02:14:34.147570
82589,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Ugly Betty: The Book,https://dummyimage.com/80x726,https://placekitten.com/931/916,817,Book,No information,fake publisher,1,2077,11,2.32,862574,fake description,93276,10,2024-05-05 02:14:34.148569
7706,You've Been Volunteered: A Class Mom Novel,Living Your Dreams: How to make a living doing what you love,https://dummyimage.com/744x87,https://picsum.photos/107/926,946,Book,No information,fake publisher,5,1919,9,1.72,546271,fake description,57691,0,2024-05-05 02:14:34.150091
74366,Vacation People,Dragons & Magic (Dragon's Den Casino #1),https://placekitten.com/680/660,https://placekitten.com/819/653,424,Book,No information,fake publisher,18,1938,6,2.21,552015,fake description,22888,6,2024-05-05 02:14:34.151128
31333,"Jinn'sDominion (Desert Cursed, #3",Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://picsum.photos/963/891,https://placekitten.com/465/140,944,Book,No information,fake publisher,6,1913,5,4.83,127426,fake description,68858,4,2024-05-05 02:14:34.152128
78957,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,Ra,https://placekitten.com/389/625,https://placekitten.com/501/803,328,Book,No information,fake publisher,5,2078,2,2.6,945507,fake description,81299,2,2024-05-05 02:14:34.153128
6934,A Wizard of Earthsea,Enter the Aardvark,https://picsum.photos/828/588,https://dummyimage.com/968x107,579,Book,No information,fake publisher,20,2030,4,4.52,139219,fake description,11818,4,2024-05-05 02:14:34.153128
97238,Maksim (Akimov Bratva #1),Would Like to Meet,https://placekitten.com/207/758,https://placekitten.com/220/444,255,Book,No information,fake publisher,5,2045,3,0.88,98813,fake description,11942,1,2024-05-05 02:14:34.154132
94330,Living Your Dreams: How to make a living doing what you love,Ugly Betty: The Book,https://picsum.photos/519/145,https://dummyimage.com/534x823,315,Book,No information,fake publisher,21,1994,1,2.51,151175,fake description,12588,4,2024-05-05 02:14:34.155128
99915,Mr. Cat and the Little Girl,The Bedroom Experiment(Hot Jocks #5.5),https://placekitten.com/598/352,https://dummyimage.com/484x295,77,Book,No information,fake publisher,7,1913,6,4.57,995614,fake description,4992,4,2024-05-05 02:14:34.156128
65030,House of Earth and Blood,"Postmortem (Kay Scarpetta, #1)",https://picsum.photos/797/606,https://placekitten.com/499/698,943,Book,No information,fake publisher,3,1950,3,3.62,958676,fake description,42780,0,2024-05-05 02:14:34.158134
51347,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://placekitten.com/442/659,https://placekitten.com/406/883,461,Book,No information,fake publisher,22,2070,7,1.49,743590,fake description,76146,1,2024-05-05 02:14:34.159130
29090,TheItalian Villa,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://picsum.photos/67/727,https://dummyimage.com/821x221,671,Book,No information,fake publisher,18,2054,5,4.33,904237,fake description,54481,5,2024-05-05 02:14:34.160172
9953,Clown in a Cornfield,Maksim (Akimov Bratva #1),https://dummyimage.com/685x937,https://picsum.photos/374/586,912,Book,No information,fake publisher,13,1918,8,0.67,69884,fake description,49576,1,2024-05-05 02:14:34.161175
79065,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),The Favorite Daughter,https://dummyimage.com/523x837,https://picsum.photos/371/684,455,Book,No information,fake publisher,5,2042,2,0.63,862421,fake description,6192,6,2024-05-05 02:14:34.162215
98621,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Dragons & Magic (Dragon's Den Casino #1),https://picsum.photos/657/391,https://picsum.photos/887/653,448,Book,No information,fake publisher,23,2012,8,2.73,42803,fake description,76073,3,2024-05-05 02:14:34.163215
39947,Ra,The Roman Spring of Mrs. Stone,https://dummyimage.com/783x241,https://placekitten.com/236/500,134,Book,No information,fake publisher,5,2019,7,4.55,889776,fake description,53237,9,2024-05-05 02:14:34.164215
65681,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://picsum.photos/139/890,https://placekitten.com/922/599,455,Book,No information,fake publisher,12,1921,10,3.85,496277,fake description,73410,0,2024-05-05 02:14:34.165216
4775,Dragons & Magic (Dragon's Den Casino #1),His Gift: A Valentine's Romance Novella,https://dummyimage.com/597x321,https://placekitten.com/190/643,689,Book,No information,fake publisher,5,1948,9,2.2,426063,fake description,56032,4,2024-05-05 02:14:34.166217
38246,TheItalian Villa,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://picsum.photos/124/644,https://dummyimage.com/133x753,185,Book,No information,fake publisher,10,1991,7,0.69,322583,fake description,94266,0,2024-05-05 02:14:34.167214
29640,Mr. Cat and the Little Girl,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://placekitten.com/233/840,https://dummyimage.com/461x987,798,Book,No information,fake publisher,16,2065,2,0.33,965451,fake description,97194,8,2024-05-05 02:14:34.168217
90888,Would Like to Meet,His Gift: A Valentine's Romance Novella,https://dummyimage.com/56x534,https://picsum.photos/1013/288,412,Book,No information,fake publisher,23,2074,10,1.7,842969,fake description,36021,4,2024-05-05 02:14:34.169213
78849,New Friends for Zaza,Mr. Cat and the Little Girl,https://placekitten.com/591/265,https://picsum.photos/594/364,77,Book,No information,fake publisher,3,1918,8,0.93,674915,fake description,94141,4,2024-05-05 02:14:34.170214
26013,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",Vacation People,https://dummyimage.com/893x267,https://placekitten.com/398/152,681,Book,No information,fake publisher,28,2058,6,4.63,778893,fake description,20002,6,2024-05-05 02:14:34.189725
31549,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,House of Earth and Blood,https://picsum.photos/811/77,https://placekitten.com/992/250,508,Book,No information,fake publisher,12,2031,3,0.36,986316,fake description,12129,0,2024-05-05 02:14:34.189725
28256,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://placekitten.com/471/381,https://placekitten.com/916/610,338,Book,No information,fake publisher,26,1975,12,3.28,812165,fake description,70633,4,2024-05-05 02:14:34.190723
58864,His Gift: A Valentine's Romance Novella,The East End,https://picsum.photos/38/512,https://placekitten.com/154/541,119,Book,No information,fake publisher,19,1909,9,0.42,898653,fake description,35986,7,2024-05-05 02:14:34.191813
33264,TheItalian Villa,The Favorite Daughter,https://dummyimage.com/246x454,https://placekitten.com/503/55,345,Book,No information,fake publisher,15,2038,7,1.57,835586,fake description,86825,8,2024-05-05 02:14:34.191813
91918,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Clown in a Cornfield,https://placekitten.com/867/235,https://placekitten.com/940/71,816,Book,No information,fake publisher,15,1995,2,2.71,73848,fake description,81372,2,2024-05-05 02:14:34.192818
89159,Dragons & Magic (Dragon's Den Casino #1),TheItalian Villa,https://picsum.photos/331/997,https://placekitten.com/473/83,487,Book,No information,fake publisher,6,2028,2,4.61,525701,fake description,79998,10,2024-05-05 02:14:34.193726
35814,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",Bruno Has One Hundred Friends,https://dummyimage.com/453x532,https://placekitten.com/525/709,537,Book,No information,fake publisher,2,1931,10,3.68,936617,fake description,41160,8,2024-05-05 02:14:34.194813
88922,Vacation People,Mr. Cat and the Little Girl,https://dummyimage.com/24x135,https://dummyimage.com/369x18,599,Book,No information,fake publisher,24,2039,5,2.45,291599,fake description,89701,8,2024-05-05 02:14:34.195812
